[2024-10-23 16:39:42] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-23 16:39:42] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-10-23 16:39:42] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-23 16:39:44] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-23 16:39:44] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-23 16:39:44] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-23 16:39:44] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582\
[2024-10-23 16:39:44] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/theproduct12/
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.min.css
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926d9663f0-CPcBJD.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-bottom.min.css
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:39:53] [class-ss-page.php:119] Checking Content Identical:8aa52933b8f30eed412978d4df9d66102c7b91f5===. Value: FALSE
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.css
[2024-10-23 16:39:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:41; Total: 623
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ANKANS~1\AppData\Local\Temp/671926d97b5c4-DTLaXc.tmp
[2024-10-23 16:39:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.css?simply_static_page=92
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.css?simply_static_page=92
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:103] Filesize: 602 bytes
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.css
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926d97b5c4-DTLaXc.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.css
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:39:53] [class-ss-page.php:119] Checking Content Identical:1a9fa312bfcf12e1fbbe132dc805e37e0fbd4f68===. Value: FALSE
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.min.css
[2024-10-23 16:39:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:40; Total: 623
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ANKANS~1\AppData\Local\Temp/671926d988704-TTJgI8.tmp
[2024-10-23 16:39:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.min.css?simply_static_page=93
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.min.css?simply_static_page=93
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:103] Filesize: 521 bytes
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.min.css
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926d988704-TTJgI8.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-horizontal.min.css
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:39:53] [class-ss-page.php:119] Checking Content Identical:66a3ef95fd6ab4bb4740ded118d113a1b5b0aa34===. Value: FALSE
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.css
[2024-10-23 16:39:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:39; Total: 623
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ANKANS~1\AppData\Local\Temp/671926d994039-mqk1jK.tmp
[2024-10-23 16:39:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.css?simply_static_page=94
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.css?simply_static_page=94
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:103] Filesize: 544 bytes
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.css
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926d994039-mqk1jK.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.css
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:39:53] [class-ss-page.php:119] Checking Content Identical:df04d31d5f7061fe740d25a3ff05bb35fcbdaaa4===. Value: FALSE
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.min.css
[2024-10-23 16:39:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:38; Total: 623
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ANKANS~1\AppData\Local\Temp/671926d9a15bd-Tzp5sW.tmp
[2024-10-23 16:39:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.min.css?simply_static_page=95
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.min.css?simply_static_page=95
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:103] Filesize: 463 bytes
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.min.css
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926d9a15bd-Tzp5sW.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-skew.min.css
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:39:53] [class-ss-page.php:119] Checking Content Identical:96f803bff8991287dc54118ed2e11ed8b0bae4c2===. Value: FALSE
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.css
[2024-10-23 16:39:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:37; Total: 623
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ANKANS~1\AppData\Local\Temp/671926d9ad61c-JrcIBk.tmp
[2024-10-23 16:39:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.css?simply_static_page=96
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.css?simply_static_page=96
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:103] Filesize: 651 bytes
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.css
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926d9ad61c-JrcIBk.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.css
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:39:53] [class-ss-page.php:119] Checking Content Identical:4bc43313c542b3569b0303684c6b183252378d7e===. Value: FALSE
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.min.css
[2024-10-23 16:39:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 623
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ANKANS~1\AppData\Local\Temp/671926d9ba08a-TUB8MF.tmp
[2024-10-23 16:39:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.min.css?simply_static_page=97
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.min.css?simply_static_page=97
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:103] Filesize: 564 bytes
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.min.css
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926d9ba08a-TUB8MF.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-bottom-right.min.css
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:39:53] [class-ss-page.php:119] Checking Content Identical:50cd92878ba8d354513ec7b62b54d5b63f91a1f8===. Value: FALSE
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.css
[2024-10-23 16:39:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 623
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ANKANS~1\AppData\Local\Temp/671926d9c48d9-jfVl9c.tmp
[2024-10-23 16:39:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.css?simply_static_page=98
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.css?simply_static_page=98
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:103] Filesize: 637 bytes
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.css
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926d9c48d9-jfVl9c.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.css
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:39:53] [class-ss-page.php:119] Checking Content Identical:21597536c64c5b44930d250b139284a6a78ee1d5===. Value: FALSE
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.min.css
[2024-10-23 16:39:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 623
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ANKANS~1\AppData\Local\Temp/671926d9d1972-tNFSeu.tmp
[2024-10-23 16:39:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.min.css?simply_static_page=99
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.min.css?simply_static_page=99
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:103] Filesize: 550 bytes
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.min.css
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\ANKANS~1\AppData\Local\Temp/671926d9d1972-tNFSeu.tmp to C:\xampp\htdocs\theproduct12/wp-content/uploads\simply-static\temp-files/simply-static-1-1729701582/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-to-top-right.min.css
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-23 16:39:53] [class-ss-page.php:119] Checking Content Identical:20dafa790f0dcf626da53e8e11470f7bb6838d77===. Value: FALSE
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:72] URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-top.css
[2024-10-23 16:39:53] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 623
[2024-10-23 16:39:53] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\ANKANS~1\AppData\Local\Temp/671926d9dda52-KbHeoH.tmp
[2024-10-23 16:39:53] [class-ss-page-handler.php:38] URL Prepared:http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-top.css?simply_static_page=100
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/theproduct12/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-wobble-top.css?simply_static_page=100
[2024-10-23 16:39:53] [class-ss-url-fetcher.php:103] Filesize: 602 bytes
